reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods,vehicle_type,Link
"No information provided in the description, therefore all fields are null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-2026-6820705
"Không có mô tả nào về thông tin xe, do đó mọi trường đều là null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6692338
"Nội dung mô tả không có thông tin gì về xe, các thông tin cần thiết không được cung cấp.",,,,,,,,,,https://bonbanh.com/xe-vinfast-ec-van-at-2026-6747457
"Mọi thông tin đều không có, không có mô tả nào về các thông số của xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-7s-2026-6736760
Không có thông tin mô tả nào để xác định đặc điểm của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6854525
"Không có thông tin nào về xe, tất cả các trường được biết rõ đều trả về null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2025-6854647
No keywords provided in the description.,,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-eqe-500-4matic-2024-6396906
No information provided in the description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6735251
Ngoài tên ID không có thông tin nào để xác định các thông số xe cụ thể.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6790866
không có thông tin nào được cung cấp,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6845660
không có thông tin,,,,,,,,,,https://bonbanh.com/xe-audi-q8-e-tron-55-quattro-advanced-2025-5675223
Không có thông tin mô tả nào được cung cấp.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2025-6849759
"Không có thông tin để xác định thương hiệu, mẫu xe, năm sản xuất, số km sử dụng, tình trạng, trạng thái pin, có va chạm hay độ chế không.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6840526
"Không có thông tin cụ thể về thương hiệu, mẫu xe, năm sản xuất, tình trạng, hoặc thông tin nào liên quan đến pin và tai nạn.",,,,,,,,,,https://bonbanh.com/xe-byd-dolphin-glx-2026-6835476
No information provided to extract any specifications.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6836496
Không có mô tả nên không thể rút ra thông tin nào.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6861116
"Không có thông tin mô tả về thương hiệu, mẫu mã, năm sản xuất, tình trạng hay bất kỳ tính năng nào của xe",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-eco-2024-6817816
"Chưa có thông tin về xe, các thuộc tính không xác định.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-6s-2026-6545038
No information provided about the vehicle.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-eco-2026-6809534
"Không có mô tả nào về xe, vì vậy mọi yêu cầu đều trả về null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2023-6747019
"Không có thông tin để rút ra thông số, mọi trường đều null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-6s-sdi-2023-6844777
Không có thông tin mô tả nào được cung cấp.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6769811
No information provided to extract specifications.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2025-6811864
"Không có thông tin, không thể rút ra bất cứ điều gì.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2024-6853250
"Không có thông tin lắp ráp dành riêng cho ô tô điện, mẫu mã, năm sản xuất, số km đã đi, và không có các thông tin về tình trạng, pin hay tai nạn.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-eco-2026-6809533
Không có thông tin nào được cung cấp trong mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-6s-2025-6846290
Không có thông tin mô tả nào để xác định thông số kỹ thuật.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2022-6851929
Không có thông tin nào được cung cấp để xác định các thông số kỹ thuật. Tất cả các trường đều trả về null.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6839813
"Không có thông tin nào trong mô tả về xe, tất cả các trường đều null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2023-6800747
Không có thông tin nào được cung cấp để xác định thông số của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6839915
Chưa có thông tin nào trong mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6815749
"Thông tin mô tả không có gì để rút ra, không có thông tin về thương hiệu, mẫu xe, năm sản xuất, số km, điều kiện, trạng thái pin, tình trạng tai nạn, hay các mods.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-plus-7s-2026-6824791
Dữ liệu không có thông tin cụ thể về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6808578
"Không có thông tin nào được cung cấp, do đó tất cả các trường đều là null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2025-6851687
No keywords provided to extract specifications.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6555970
"Mô tả không có thông tin rõ ràng về xe, không có thông tin nào để xác định các thuộc tính xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-awd-2026-6713476
Không có thông tin mô tả để trích xuất thông số kỹ thuật.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-eco-2025-6771557
Không có thông tin để xác định các thông số kỹ thuật xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6769763
"Không có thông tin để rút ra các đặc điểm, mọi trường thông tin đều bằng null.",,,,,,,,,,https://bonbanh.com/xe-geely-ex5-max-2025-6530750
No details provided in the description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-ec-van-tieu-chuan-2026-6833260
"No information provided, unable to extract details.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6839047
"Dữ liệu chưa cung cấp thông tin về thương hiệu, mẫu mã, năm sản xuất, tình trạng và các thông tin khác.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6680545
No relevant information provided in the description.,,,,,,,,,,https://bonbanh.com/xe-byd-atto-2-at-2026-6833854
"Không có thông tin nào trong mô tả để xác định về thương hiệu, mẫu xe, năm sản xuất, tình trạng, hay bất kỳ thông số chi tiết nào khác.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6537742
No data provided for vehicle specifications.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2026-6861088
Không có thông tin về xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2024-6612430
Không có thông tin mô tả nào về xe,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6646452
No vehicle specifications provided.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-e34-at-2023-6850450
"Không có thông tin cụ thể nào về xe, do đó tất cả các trường trả về null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-minio-green-at-2026-6842425
Không có thông tin để rút ra thông số nào.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6846219
không có thông tin để xác định các đặc điểm của xe,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2022-6852600
"Không có thông tin nào về thương hiệu, mẫu xe, năm sản xuất, tình trạng hay thông số kỹ thuật.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6833245
Không có thông tin nào được cung cấp,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6835591
"Không có thông tin cụ thể nào được cung cấp để xác định đặc điểm của xe; không có tên thương hiệu, mẫu xe, năm sản xuất hay bất kỳ thông tin nào khác. Tất cả các giá trị đều chưa xác định.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6537529
Không có thông tin mô tả nào.,,,,,,,,,,https://bonbanh.com/xe-vinfast-ec-van-nang-cao-cua-truot-2026-6836361
No keywords provided,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2026-6736418
Không có thông tin nào về xe được cung cấp.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-2026-6692357
Không có thông tin rõ ràng trong mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2024-6828710
Không có thông tin để trích xuất,,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-eqs-580-4matic-2023-6689436
"Không có thông tin nào về thương hiệu, mẫu xe, năm sản xuất, tình trạng, số km, tình trạng pin, tai nạn hay độ độ chế.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-2026-6801594
Dữ liệu không có bất kỳ thông tin nào được cung cấp.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2024-6804352
No information provided in the description,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6855861
"Mô tả không có thông tin gì về xe, tất cả các trường đều không có dữ liệu.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2026-6789709
"Không có thông tin nào về xe, không thể xác định thậm chí là thương hiệu hoặc model.",,,,,,,,,,https://bonbanh.com/xe-byd-sealion-8-ev-2025-6836833
Không có thông tin mô tả để rút ra thông số kỹ thuật.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6633791
Mô tả không có thông tin để xác định các thông số của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6769186
Không có thông tin về đặc điểm xe trong mô tả,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-2026-6820718
Không có thông tin mô tả nào để xác định các thuộc tính của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6853543
"Không có thông tin về thương hiệu, mẫu xe, năm sản xuất, số km đã đi, tình trạng, tình trạng pin, có tai nạn hay không, hoặc các phụ kiện. Tất cả các trường đều là null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6790882
"Không có thông tin mô tả, không thể xác định thông số nào.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-2026-6835570
No information provided in the description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6851594
"Không có mô tả về xe, các thông số rõ ràng không được cung cấp.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6689562
"Không có thông tin để xác định thương hiệu, mô hình, năm, tình trạng, quãng đường, trạng thái pin, có tai nạn hay phụ kiện không.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6826103
Mô tả không có thông tin nào để rút ra. Tất cả các trường đều không có dữ liệu.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-eco-2026-6811140
Không có thông tin để xác định các thông số kỹ thuật.,,,,,,,,,,https://bonbanh.com/xe-mercedes_benz-g_class-g580-eq-2026-6807779
"Không có mô tả nào, không thể xác định thông tin xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2026-6692369
"Mô tả không có thông tin nào về thương hiệu, mẫu xe, năm sản xuất, quãng đường, trạng thái, pin, tình trạng tai nạn, hoặc độ tùy chỉnh.",,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6737206
Không có thông tin mô tả về xe.,,,,,,,,,,https://bonbanh.com/xe-bestune-xiaoma-at-2025-6504566
"Không có thông tin để trích xuất, tất cả các trường đều null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6764036
Không có thông tin để xác định các chi tiết kĩ thuật của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6810410
"Không có thông tin nào về xe, do đó mọi giá trị trả về null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-mpv-7-at-2026-6839667
Không có thông tin mô tả nào để rút ra đặc điểm của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2022-6787388
"Không có thông tin về thương hiệu, mẫu xe, năm sản xuất và tình trạng, thông số không thể xác định.",,,,,,,,,,https://bonbanh.com/xe-geely-ex2-max-2026-6834756
"Không có mô tả cụ thể nào về thương hiệu, mẫu xe, năm sản xuất, tình trạng hay bất kỳ thông tin nào khác.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-plus-2025-6755994
"Mô tả không có thông tin gì về xe, tất cả các trường đều null.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-awd-2026-6287920
Không có thông tin cụ thể,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6843000
"Không có thông tin mô tả, không thể xác định thông số kỹ thuật",,,,,,,,,,https://bonbanh.com/xe-porsche-macan-4-ev-2025-6331249
Không có thông tin để trích xuất.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-plus-awd-2023-6565826
Không có thông tin để xác định các thông số.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2024-6831189
Không có thông tin nào để xác định thông số kỹ thuật xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6853052
"Không có thông tin về thương hiệu, mẫu xe, năm sản xuất, tình trạng, odo, pin, tai nạn, độ chế, loại xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6850003
Không có thông tin nào được cung cấp trong mô tả.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6726249
Không có thông tin được cung cấp.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-s-2024-6855340
"Không có thông tin về xe, cho nên không thể xác định các thông số.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-eco-2025-6715793
"Không có thông tin mô tả về thương hiệu, mẫu xe, năm sản xuất, số km, tình trạng xe, trạng thái pin, tình trạng không tai nạn, hay độ độ độ thêm.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-plus-2026-6747496
"Không có thông tin về thương hiệu, mẫu xe, năm sản xuất, tình trạng, số km đã đi, tình trạng pin, tai nạn, và độ tùy biến. Do đó, tất cả các thông tin đều được trả về null hoặc không xác định.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-eco-2026-6821158
"Không có thông tin mô tả, nên không thể rút ra bất kỳ thông số nào.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6852109
No information provided for extraction.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6510861
"Dữ liệu mô tả không có thông tin nào về thương hiệu, kiểu xe, năm sản xuất, tình trạng, quãng đường, pin, tai nạn hay độ trình độ sau khi mua, do đó tất cả thông tin trả về là null hoặc không có.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf-e34-at-2022-6756553
"Dữ liệu không có thông tin về thương hiệu, mẫu xe, năm sản xuất, quãng đường, tình trạng, trạng thái pin, tình trạng tai nạn, hoặc phụ kiện sau thị trường.",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf3-eco-2026-6772428
Chưa có thông tin để xác định các đặc điểm kỹ thuật.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6845878
Không có thông tin mô tả về xe,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-s-2024-6854760
Không có thông tin nào để xác định các thuộc tính của xe.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf7-eco-2026-6692346
Không có thông tin mô tả về xe,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6807415
No information provided in the description to extract.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf6-plus-2026-6801578
Không có thông tin để phân tích,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6648998
"Thông tin không có, không thể phân tích",,,,,,,,,,https://bonbanh.com/xe-vinfast-vf5-plus-2026-6796678
No details provided in the description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2026-6479183
No relevant information provided in the description.,,,,,,,,,,https://bonbanh.com/xe-vinfast-vf9-eco-2025-6814329
"Không có thông tin nào về thương hiệu, mẫu xe, năm sản xuất, tình trạng, quãng đường đã đi, tình trạng pin, tình trạng va chạm, hay độ độ chế của xe.",,,,,,,,,,https://bonbanh.com/xe-vinfast-limo-green-at-2025-6858215
No information provided to extract any attributes.,,,,,,,,,,https://bonbanh.com/xe-ford-mustang-mach-e-premium-awd-2025-6747443
