ID,Tên,Tiền (VNĐ),Vị trí,Ngày đăng,Người dùng,Sao,Đã bán,Đang bán,Năm sản xuất,Tình trạng,Số Km đã đi,Thông tin mô tả,Tính năng nổi bật,Tính năng khác,Kiểu dáng,Màu bên ngoài,Chiều dài(mm),Chiều dài cơ sở(mm),Chiều rộng(mm),khoảng sáng gầm(mm),Số chỗ ngồi,Trọng lượng bản thân (kg),Trọng lượng toàn tải (kg),Dung tích khoang hành lý (lít),Dung tích khoang hành lý khi gập ghế sau (lít),Công suất tốt đa(hp),Tốc độ tối đa (km/h),0-100(s),Tầm hoạt động (km),Dung lượng pin (kWh),Chi phí sạc đầy (VNĐ),Chi phí sạc hàng tháng (VNĐ),Sạc chậm (giờ),Sạc tiêu chuẩn (giờ),Phần trăm sạc treo tường,phút sạc treo tường
https://otodien.vn/oto-vinfast-vf8-nam-2026/100001914,VinFast VF8 2026 Plus,813,Phú Thọ,2026-06-04,Hoàng Trung Hiếu,,0,1,2026,Xe mới,0 Km,Vf8 All new 2026 - Những thay đổi công nghệ đỉnh cao,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Khác,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,402.0,200.0,5.5,400.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf8-nam-2026/100001766,🔥 VINFAST VF8 MỚI CHÍNH THỨC RA MẮT 🔥,848,Hà Nội,2026-06-23,VinFast An Khánh,,0,19,2026,Xe mới,0 Km,"Một chiếc SUV điện đúng nghĩa dành cho gia đình hiện đại và những người thích cảm giác lái mạnh mẽ ⚡️--💰 Giá bán chỉ từ 999 triệu--📌 Thông số cực đáng chú ý:-✅ Trục cơ sở 2.840mm – không gian rộng rãi chuẩn SUV hạng D-✅ La zăng 19 inch cực kỳ thể thao-✅ Thiết kế 5 chỗ ngồi tối ưu trải nghiệm-✅ Màn hình trung tâm mới 12,9 inch dạng rút xuống cực hiện đại-✅ Vô lăng thiết kế hoàn toàn mới – tương lai và cao cấp hơn rất nhiều--⚡️ Hiệu năng:-🔋 Công suất 228HP – mô men xoắn 330Nm-🚗 Dẫn động cầu trước-🔋 Pin 60,13kWh-📍 Quãng đường di chuyển lên tới 500km/lần sạc--🎵 Trang bị 8 loa cao cấp cho trải nghiệm giải trí cực chất--🛡️ Chính sách bảo hành cực yên tâm:--VF8 mới không chỉ là một chiếc xe điện.-Đây là bước nâng cấp rõ rệt về thiết kế, công nghệ và trải nghiệm sử dụng 🔥--📍 Địa chỉ: Km 8+400 Đại lộ Thăng Long, Xã Sơn Đồng, Hà Nội-☎️ Tư Vấn: *** (Mr.Việt Anh)--#VINFAST #VF8",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đỏ,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,349.0,200.0,6.5,420.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf3-nam-2024/100000437,VinFast VF3 2024 thuê pin cũ,240,Hà Nội,2025-07-23,Mua Bán Ô Tô Điện,,0,0,2024,Đã sử dụng,10000 Km,"VinFast VF3 thuê pin-– Màu vàng/đen, sx 2024-– Odo 1v km-– Xe lên 50tr tiền đồ: ghế da napa + sàn + cam lùi + cam hành trình + bệ tỳ tay + ốp lazang + film 3M + đăng kiểm 3 năm, gia cố càng A, độ chống ồn ...v.v và nhiều đồ chơi khác-– Miễn phí sạc xe đến 07/2027-– Cam kết k đâm đụng, ngập nước, bao check test thoải mái",Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hỗ trợ khởi hành ngang dốc - Kiểm soát lực kéo - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Vàng,3190.0,2075.0,1679.0,191.0,5,857.0,1157.0,36.0,285.0,43.0,100.0,19.3,215.0,18.6,25000.0,384000.0,18 giờ,6 giờ,70.0,36.0
https://otodien.vn/oto-vinfast-limo-green-nam-2025/100001366,VinFast Limo Green 2025,715,Hà Nội,2026-04-12,Trường Ô Tô Điện,,0,0,2025,Đã sử dụng,900 Km,LimoGreen sx 2025 phiên bản mua Pin miễn phí sạc không giới hạn lần cắm tới 30/06/2027 sau đó miễn sạc 10 lần /1 tháng tới 2/2029 -Odo 900km siêu mới siêu lướt -Đã lên dán fim thảm sàn đầy đủ -Hỗ trợ trả góp,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,Minivan (MPV),Đỏ,4740.0,2840.0,1872.0,170.0,7,,,,,204.0,175.0,9.5,450.0,60.1,132000.0,465000.0,18 giờ,7 giờ,70.0,30.0
https://otodien.vn/oto-vinfast-vf5-nam-2025/100000675,"Vf5 plus 2025 1,3 vạn",445,Hà Nội,2026-02-02,Vũ Đình Tuấn,,0,1,2025,Đã sử dụng,13000 Km,"vf5 plus 2025 đi 1,3v -Sơn zin cả xe -Xe đã lên cam ht, dán phim, sàn",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,3967.0,2513.0,1723.0,182.0,5,1360.0,1685.0,260.0,900.0,134.0,130.0,12.0,326.4,37.2,64000.0,320000.0,18 giờ,6 giờ,70.0,30.0
https://otodien.vn/oto-wuling-mini-ev-nam-2024/100002054,Bán con Xe điện chở hàng cũ Wuling Mini EV 2024 LV2,174,Hà Nội,2026-06-21,Ngô Viễn Phong,,0,1,2024,Đã sử dụng,27000 Km,"⚡🚗 Công ty Xe Điện Chở Hàng (***) cần bán xe điện cũ WULING MINI EV LV2 2025 – XE ĐIỆN ĐÔ THỊ SIÊU TIẾT KIỆM, GIÁ CHỈ 178 TRIỆU! 🚗⚡-🔹 Thông tin xe:-- Dòng xe: Wuling Mini EV-- Phiên bản: LV2-- Năm sản xuất: 2025-- Màu ngoại thất: Xanh-- Nội thất: Đen-- Odo: 27.000 km-- Pháp nhân: cá nhân-- Sạc đầy pin di chuyển khoảng 170 km-🎁 Phụ kiện trang bị thêm:-- Thảm sàn-- Film cách nhiệt-💎 Ưu điểm nổi bật:-- Xe điện mini cực kỳ phù hợp di chuyển trong đô thị-- Chi phí sử dụng siêu tiết kiệm, sạc điện rẻ hơn nhiều so với nhiên liệu truyền thống, Sạc bằng điện 220V-- Kích thước nhỏ gọn, dễ dàng đỗ xe và xoay trở trong phố-- Thiết kế trẻ trung, hiện đại, phù hợp cho cá nhân, gia đình hoặc xe đưa đón nội khu -- Pin hoạt động ổn định, quãng đường sử dụng lên đến khoảng 170 km/lần sạc-🛡 Cam kết chất lượng:-✔️ Không đâm đụng – không ngập nước-✔️ Không làm máy-✔️ Keo chỉ nguyên zin 100%-✔️ Odo chuẩn theo xe-✔️ Bảo dưỡng đầy đủ",Các cảm biến đỗ xe - Hỗ trợ phanh khẩn cấp,Bluetooth - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hỗ trợ khởi hành ngang dốc - Phân phối lực phanh điện tử - USB - Wifi,Hatchback,Xanh lá,2920.0,1940.0,1493.0,125.0,4,665.0,980.0,,741.0,26.8,100.0,,120.0,9.6,17000.0,212000.0,,6.5 giờ,,
https://otodien.vn/oto-vinfast-vf6-nam-2024/100001187,VinFast VF6 Plus cũ,645,Hà Nội,2026-03-30,Trường Ô Tô Điện,,0,0,2024,Đã sử dụng,30000 Km,"-Vf6 plus Sản xuất năm 2024-- Xe được hưởng chính sách mới,miễn phí sạc đến hết tháng 2/2029 -Xe trang bị : Gần 60T phụ kiện .-- Xe được trang bị gói Phim cách nhiệt hạng thương gia 11T , cam hành trình trước sau, thảm sàn 360 2 lớp,  chống ồn ,và rất nhiều đồ chơi khác...vv",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,4238.0,2730.0,1820.0,170.0,5,1550.0,1977.0,350.0,1275.0,201.0,175.0,8.5,381.0,59.6,104000.0,400000.0,18 giờ,9 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf5-nam-2024/100002008,VinFast VF5 2024 Plus,369,Tp Hồ Chí Minh,2026-06-13,Phuc Hong Nguyen,,0,1,2024,Đã sử dụng,16999 Km,"Xe ô tô điện VinFast VF5 Plus sản xuất 2024, màu cam-trắng, đã đi dưới 17.000 km (phiên bản thuê pin).-- Xe cá nhân sử dụng kỹ, bảo dưỡng định kỳ tại hãng.-- Nội ngoại thất còn rất mới, không có mùi lạ.-- Xe còn bảo hành chính hãng dài hạn.-- Tặng kèm bảo hiểm thân xe 2 chiều cao cấp.-- Giá bán 369.000.000 VNĐ.-- Dán kính lái 3M, camera hành trình.-- ĐK dùng cá nhân ở TPHCM. Biển đẹp.",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Khác,3967.0,2513.0,1723.0,182.0,5,1360.0,1685.0,260.0,900.0,134.0,130.0,12.0,326.4,37.2,64000.0,320000.0,18 giờ,6 giờ,70.0,30.0
https://otodien.vn/oto-vinfast-vf5-nam-2024/100000536,VinFast VF5 2024 Plus mua pin,438,Hà Nội,2025-10-29,NHẤT TÍN AUTO,,5,0,2024,Đã sử dụng,12000 Km,"Vf5 bản plus sx 2024 12.000 km-Đã lên dán kính, sàn, gập gương.-Call/zl",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,3967.0,2513.0,1723.0,182.0,5,1360.0,1685.0,260.0,900.0,134.0,130.0,12.0,326.4,37.2,64000.0,320000.0,18 giờ,6 giờ,70.0,30.0
https://otodien.vn/oto-vinfast-vf3-nam-2025/100002070,VinFast VF3 2025 mua pin,245,Hà Nội,2026-06-23,Showroom My Car,,0,18,2025,Đã sử dụng,10000 Km,"VF3 màu đỏ xe sản xuất 2025 bản mua pin , Odo 1V KM , Xe được hưởng chính sách mới miễn phí sạc 2/2029-- Xe đã trang bị: Gần 50T  phụ kiện -- Dán gói phim cách nhiệt hạng thương gia 8T . -- Xe trang bị giá nóc thể thao 6,5t -- Ghế da nappa mềm như em bé , Thảm sàn , bọc volang thể thao. --Đang kiểm 3 năm . -- độ chống ồn, vvv... và nhiều đồ chơi khác",Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hỗ trợ khởi hành ngang dốc - Kiểm soát lực kéo - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đỏ,3190.0,2075.0,1679.0,191.0,5,857.0,1157.0,36.0,285.0,43.0,100.0,19.3,215.0,18.6,25000.0,384000.0,18 giờ,6 giờ,70.0,36.0
https://otodien.vn/oto-vinfast-vf5-nam-2025/100000833,VF5 Vin 2025 thanh lý giá nét 🔥🔥,459,Hà Nội,2026-03-30,Hoàng Đức Đô,,0,0,2025,Xe mới,0 Km,Sẵn đủ vf5 màu v25 thanh lý xả kho sẵn tại hà nội giá 45x-Lh e: ***,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,3967.0,2513.0,1723.0,182.0,5,1360.0,1685.0,260.0,900.0,134.0,130.0,12.0,326.4,37.2,64000.0,320000.0,18 giờ,6 giờ,70.0,30.0
https://otodien.vn/oto-vinfast-vf8-nam-2023/100000322,VinFast VF8 Eco 2023 cũ,805,Hà Nội,2025-06-06,Auto 266,,0,0,2023,Đã sử dụng,17000 Km,"VF8 Eco 2023 Pin CATL-Odo: 1.7v km-Xe đẹp đã qua kiểm định, check test thoải mái-Giá nét: 805tr",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đen,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,349.0,200.0,6.5,420.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf8-nam-2023/100000891,VinFast VF8 2023 Eco,710,Hà Nội,2026-03-07,Vũ Đình Tuấn,,0,1,2023,Đã sử dụng,30000 Km,Vf8 eco 2023 sdi đi 3v -Giá 710--50tr km--70tr đổi xăng điện -Tặng bảo hiểm tv 1 năm,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Khác,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,349.0,200.0,6.5,420.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf6-nam-2024/100000530,VinFast VF6 2024 Eco,585,Hà Nội,2025-10-23,Giang Đức Dân,,11,0,2024,Đã sử dụng,30000 Km,"🔥 VF6 Eco 2024 – Bản Nâng Cao--Odo 30000 km, full lịch sử hãng, xe cực đẹp – bao check test toàn quốc ✅-Đã lên thảm sàn + phim cách nhiệt cao cấp-Xe giữ gìn kỹ, nội ngoại thất như mới!--💰 Giá chỉ từ 5xx triệu-📲 Zalo/Hotline:  – Liên hệ ngay để giữ xe trước khi bay!",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,4238.0,2730.0,1820.0,170.0,5,1550.0,1977.0,350.0,1275.0,134.0,150.0,8.5,399.0,59.6,104000.0,400000.0,18 giờ,9 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf6-nam-2025/100000852,VinFast VF6 2025 Plus,630,Hà Nội,2026-03-04,Vinfast Thăng Long,,0,1,2025,Đã sử dụng,18000 Km,"Đổi VF9 cần nhượng -VF6 plus 2025 odo 1,8v km bản đủ option -Mâm 19 in -Nhận full cs miễn phí sạc điện không giới hạn-Đã làm cách âm full xe nâng cấp bát đỡ hệ thống treo -Có hỗ trợ bank -Giá 6x có thương lượng",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xanh lá,4238.0,2730.0,1820.0,170.0,5,1550.0,1977.0,350.0,1275.0,201.0,175.0,8.5,381.0,59.6,104000.0,400000.0,18 giờ,9 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-ec-van-nam-2026/100001429,🌟VINFAST EC Van,245,Hải Phòng,2026-05-08,VinFast Hải Phòng Go,,0,0,2026,Xe mới,0 Km,"🔥 Sẵn Kho Xe VinFast EC Van - Vin 2026 - Đủ màu - Giao luôn--👉 Giảm tiền mặt 6% trên giá trị xe-👉 Giảm 3% xe xăng chuyển đổi sang xe điện-👉 Tặng gói phụ kiện chính hãng giá trị cao-👉 Miễn 100% lệ phí trước bạ-👉 Miễn phí App Xanh SM 3 tháng.-👉 Hỗ trợ gói dịch vụ tại Vinfast 2S HPGO-👉 Xe sẵn hồ sơ sẵn vào việc đi kinh doanh ngay.-👉 Trọn gói dịch vụ, nhận xe đủ điều kiện đi Kinh doanh ngay.-👉 Miễn phí đầu vào hợp tác xã.--📌 Địa chỉ Vinfast Hải Phòng Go - 25 Lê Đại Thanh, Kiến An, HP-📲 Liên hệ: *** (call/zalo)",Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hỗ trợ khởi hành ngang dốc - Kiểm soát lực kéo - Túi khí: Người lái xe - USB - Wifi,Van,Khác,3767.0,2520.0,1680.0,165.0,2,,,,,41.0,,,150.0,17.0,29000.0,293000.0,18 giờ,6 giờ,70.0,36.0
